sms_id,message,message_length,label
HAM_SMS_01444,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_00565,Please call me when you are free.,33,ham
HAM_SMS_04227,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_00078,Earn money from home without investment. Join now.,50,spam
HAM_SMS_07313,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_01677,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_06314,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_04543,I reached home safely.,22,ham
HAM_SMS_03865,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_06217,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_04566,Please confirm your availability for the session.,49,ham
SPAM_SMS_00744,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_03289,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_02069,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_00388,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_06131,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_01121,Please confirm your availability for the session.,49,ham
HAM_SMS_04653,I reached home safely.,22,ham
HAM_SMS_05303,I reached home safely.,22,ham
HAM_SMS_00580,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_05039,Your payment has been received successfully.,44,ham
SPAM_SMS_01695,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_04078,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02235,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_05929,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_02430,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_01833,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_00826,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_00906,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_03287,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01798,Your order has been delivered successfully.,43,ham
SPAM_SMS_01902,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_06624,Your order has been delivered successfully.,43,ham
SPAM_SMS_02476,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_06685,The report is ready for review.,31,ham
HAM_SMS_00174,Please call me when you are free.,33,ham
HAM_SMS_00479,"Hey, are we meeting today for the project discussion?",53,ham
SPAM_SMS_00376,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_05659,Please find the details shared in the group.,44,ham
HAM_SMS_04401,The interview schedule will be shared soon.,43,ham
HAM_SMS_05376,Your payment has been received successfully.,44,ham
HAM_SMS_02011,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_01669,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_07110,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_03481,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_01079,Please confirm your availability for the session.,49,ham
SPAM_SMS_01438,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_02125,Please call me when you are free.,33,ham
HAM_SMS_04300,I reached home safely.,22,ham
HAM_SMS_04272,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_03382,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_03581,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_02950,Please confirm your availability for the session.,49,ham
SPAM_SMS_01659,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
SPAM_SMS_01347,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_06175,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_06442,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00242,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_04157,The interview schedule will be shared soon.,43,ham
HAM_SMS_06405,Please confirm your availability for the session.,49,ham
HAM_SMS_01699,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_06340,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00598,Earn money from home without investment. Join now.,50,spam
HAM_SMS_02731,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_04934,The report is ready for review.,31,ham
SPAM_SMS_00143,Recharge offer available. Get double benefits today.,52,spam
SPAM_SMS_00033,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_02390,Your order has been delivered successfully.,43,ham
HAM_SMS_06502,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_00713,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_04109,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_05589,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_01269,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_06877,I reached home safely.,22,ham
HAM_SMS_05241,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_07084,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_07140,Your order has been delivered successfully.,43,ham
SPAM_SMS_00797,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_04463,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04590,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_01403,Urgent! Your bank account will be blocked. Verify your details immediately.,75,spam
HAM_SMS_07198,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_05816,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_06292,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_01734,Suspicious login detected. Update your password immediately.,60,spam
HAM_SMS_02951,Please confirm your availability for the session.,49,ham
SPAM_SMS_02277,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_07417,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04522,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_00276,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_06879,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_03702,The interview schedule will be shared soon.,43,ham
HAM_SMS_01820,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_02934,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_04754,Please call me when you are free.,33,ham
HAM_SMS_02575,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04988,Please call me when you are free.,33,ham
HAM_SMS_06300,Please call me when you are free.,33,ham
SPAM_SMS_02310,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_01135,Please find the details shared in the group.,44,ham
SPAM_SMS_01656,Win money instantly. Register today and claim your bonus.,57,spam
SPAM_SMS_01888,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_04156,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_07361,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_06901,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_01203,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_06652,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_06408,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_05284,I reached home safely.,22,ham
HAM_SMS_01901,The interview schedule will be shared soon.,43,ham
HAM_SMS_07451,The report is ready for review.,31,ham
HAM_SMS_00628,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_04149,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_02917,The interview schedule will be shared soon.,43,ham
HAM_SMS_04773,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_00825,Earn money from home without investment. Join now.,50,spam
HAM_SMS_03393,Your payment has been received successfully.,44,ham
HAM_SMS_00234,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_00018,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_03143,I reached home safely.,22,ham
HAM_SMS_05656,Your payment has been received successfully.,44,ham
HAM_SMS_03281,The report is ready for review.,31,ham
HAM_SMS_07235,Your class schedule has been updated for tomorrow.,50,ham
HAM_SMS_05724,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04765,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_02291,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_04459,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_02113,Claim your free gift card now before it expires.,48,spam
HAM_SMS_02780,Your order has been delivered successfully.,43,ham
HAM_SMS_04369,The interview schedule will be shared soon.,43,ham
SPAM_SMS_01646,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_03771,The interview schedule will be shared soon.,43,ham
SPAM_SMS_02137,Your loan is approved. Pay processing fee to receive funds.,59,spam
HAM_SMS_05932,I reached home safely.,22,ham
SPAM_SMS_01709,Your loan is approved. Pay processing fee to receive funds.,59,spam
HAM_SMS_06487,Please confirm your availability for the session.,49,ham
HAM_SMS_05378,Your payment has been received successfully.,44,ham
HAM_SMS_02678,The report is ready for review.,31,ham
HAM_SMS_05320,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_02441,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_07296,Let's discuss the presentation after lunch.,43,ham
HAM_SMS_03692,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_02072,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_05528,Let's discuss the presentation after lunch.,43,ham
SPAM_SMS_02026,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_00165,The report is ready for review.,31,ham
HAM_SMS_06628,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00891,Limited time offer. Get free coupons by clicking this link.,59,spam
HAM_SMS_02472,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_01984,Please find the details shared in the group.,44,ham
HAM_SMS_01238,Please call me when you are free.,33,ham
SPAM_SMS_02122,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_01737,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_00101,Please call me when you are free.,33,ham
SPAM_SMS_00258,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
SPAM_SMS_01767,Recharge offer available. Get double benefits today.,52,spam
SPAM_SMS_01534,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_02781,Your order has been delivered successfully.,43,ham
SPAM_SMS_01490,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_06215,Please find the details shared in the group.,44,ham
HAM_SMS_03955,Your order has been delivered successfully.,43,ham
HAM_SMS_00063,Please confirm your availability for the session.,49,ham
HAM_SMS_05520,Please call me when you are free.,33,ham
SPAM_SMS_00583,Your loan is approved. Pay processing fee to receive funds.,59,spam
HAM_SMS_00997,Your order has been delivered successfully.,43,ham
HAM_SMS_05165,Thank you for your message. I will check and reply soon.,56,ham
HAM_SMS_02088,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_01929,You won a shopping voucher. Claim it today.,43,spam
HAM_SMS_06749,Your payment has been received successfully.,44,ham
HAM_SMS_03260,Thank you for your message. I will check and reply soon.,56,ham
SPAM_SMS_00286,You are selected for a reward. Send your account details now.,61,spam
HAM_SMS_05537,Can you send me the notes from today's lecture?,47,ham
HAM_SMS_00179,Please confirm your availability for the session.,49,ham
HAM_SMS_04119,Your order has been delivered successfully.,43,ham
SPAM_SMS_00442,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_00298,The interview schedule will be shared soon.,43,ham
SPAM_SMS_00422,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_07118,Your order has been delivered successfully.,43,ham
SPAM_SMS_02398,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_05523,The report is ready for review.,31,ham
SPAM_SMS_00620,Win money instantly. Register today and claim your bonus.,57,spam
HAM_SMS_00902,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_02493,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_06940,Your order has been delivered successfully.,43,ham
HAM_SMS_05512,Reminder: submit your assignment before the deadline.,53,ham
HAM_SMS_02458,The report is ready for review.,31,ham
SPAM_SMS_01078,Free entry in a lucky draw. Text WIN to claim your reward.,58,spam
HAM_SMS_06588,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_04781,Reminder: submit your assignment before the deadline.,53,ham
SPAM_SMS_00760,Claim your free gift card now before it expires.,48,spam
HAM_SMS_03305,Please find the details shared in the group.,44,ham
SPAM_SMS_00327,Final warning! Complete KYC verification now.,45,spam
HAM_SMS_03444,Please call me when you are free.,33,ham
SPAM_SMS_02154,Recharge offer available. Get double benefits today.,52,spam
HAM_SMS_06279,Can you send me the notes from today's lecture?,47,ham
SPAM_SMS_00527,Exclusive offer only for you. Click here to redeem.,51,spam
HAM_SMS_01188,Your class schedule has been updated for tomorrow.,50,ham
SPAM_SMS_02292,Your mobile number has won a lottery prize.,43,spam
HAM_SMS_03690,I reached home safely.,22,ham
HAM_SMS_03237,The meeting has been shifted to 4 PM.,37,ham
HAM_SMS_01000,Your payment has been received successfully.,44,ham
HAM_SMS_06832,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_02245,Please find the details shared in the group.,44,ham
SPAM_SMS_02095,Congratulations! You have won a cash prize. Click the link to claim now.,72,spam
HAM_SMS_01771,The report is ready for review.,31,ham
SPAM_SMS_01187,You won a shopping voucher. Claim it today.,43,spam
SPAM_SMS_00849,Claim your free gift card now before it expires.,48,spam
HAM_SMS_06507,Please find the details shared in the group.,44,ham
HAM_SMS_05031,"Hey, are we meeting today for the project discussion?",53,ham
HAM_SMS_07050,Please confirm your availability for the session.,49,ham
HAM_SMS_07270,I reached home safely.,22,ham
HAM_SMS_03930,Your class schedule has been updated for tomorrow.,50,ham
